PUBCHEM_CID,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumValenceElectrons,NumSpiroAtoms,NumHeterocycles,NumAmideBonds,Label
2110684,441.5530000000002,2.279100000000001,0.0,4.0,78.0,5.0,2.0,2.0,0.0,1.0,8.0,4.0,31.0,2.0,0.0,2.0,164.0,0.0,2.0,2.0,0
4888254,351.35800000000006,2.690200000000001,1.0,5.0,79.98,4.0,3.0,2.0,1.0,0.0,6.0,4.0,26.0,1.0,0.0,1.0,132.0,0.0,2.0,1.0,0
2257914,385.2470000000002,2.5519000000000007,1.0,5.0,71.78,5.0,2.0,1.0,1.0,1.0,8.0,3.0,25.0,1.0,0.0,1.0,134.0,0.0,2.0,1.0,0
2851670,318.4240000000001,3.573240000000002,0.0,4.0,32.260000000000005,2.0,3.0,1.0,2.0,1.0,4.0,4.0,24.0,1.0,0.0,1.0,122.0,0.0,3.0,0.0,0
2088982,365.4870000000001,4.386520000000004,0.0,7.0,56.49,5.0,4.0,2.0,2.0,0.0,7.0,4.0,25.0,0.0,0.0,0.0,124.0,0.0,2.0,0.0,0
3247128,629.7320000000003,6.096900000000007,0.0,5.0,71.85000000000001,7.0,5.0,4.0,1.0,1.0,8.0,7.0,47.0,2.0,1.0,1.0,238.0,0.0,2.0,2.0,0
2092318,322.36800000000005,2.1315,1.0,5.0,76.88,5.0,3.0,1.0,2.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,122.0,0.0,2.0,1.0,0
5308700,387.5240000000003,2.5037000000000003,1.0,5.0,69.72,5.0,1.0,1.0,0.0,3.0,6.0,4.0,28.0,3.0,1.0,2.0,154.0,0.0,2.0,1.0,0
738531,201.189,1.1950999999999996,2.0,5.0,93.62,1.0,3.0,1.0,2.0,0.0,6.0,3.0,15.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0
3239993,413.9050000000002,2.1857999999999995,0.0,4.0,60.93000000000001,4.0,1.0,1.0,0.0,3.0,7.0,5.0,29.0,4.0,2.0,2.0,152.0,0.0,2.0,3.0,0
646069,401.5320000000001,2.32492,2.0,4.0,78.50999999999999,10.0,2.0,2.0,0.0,0.0,7.0,2.0,28.0,0.0,0.0,0.0,150.0,0.0,0.0,2.0,0
664181,356.42200000000025,2.5558000000000005,0.0,5.0,62.99,3.0,2.0,1.0,1.0,1.0,6.0,4.0,26.0,2.0,1.0,1.0,138.0,0.0,2.0,1.0,0
684683,288.332,2.59012,2.0,5.0,83.81,4.0,3.0,1.0,2.0,0.0,7.0,3.0,20.0,0.0,0.0,0.0,102.0,0.0,2.0,1.0,0
24744,300.314,3.784220000000002,2.0,4.0,76.66,3.0,2.0,2.0,0.0,0.0,6.0,2.0,22.0,0.0,0.0,0.0,114.0,0.0,0.0,2.0,1
3243141,394.5180000000001,2.363900000000001,0.0,4.0,74.76,5.0,2.0,2.0,0.0,1.0,8.0,3.0,26.0,1.0,0.0,1.0,140.0,0.0,1.0,0.0,0
2961599,488.6170000000001,4.138240000000003,2.0,8.0,97.86,10.0,4.0,2.0,2.0,0.0,9.0,4.0,35.0,0.0,0.0,0.0,180.0,0.0,2.0,1.0,0
652442,435.4110000000002,4.223200000000002,2.0,5.0,96.8,5.0,4.0,2.0,2.0,0.0,9.0,5.0,32.0,1.0,0.0,1.0,162.0,0.0,3.0,2.0,1
3240643,423.4690000000003,2.2284,1.0,7.0,91.56,6.0,3.0,2.0,1.0,1.0,8.0,4.0,31.0,1.0,1.0,0.0,162.0,0.0,1.0,1.0,0
649336,449.9160000000001,4.2349200000000025,2.0,6.0,110.53000000000002,9.0,3.0,2.0,1.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,158.0,0.0,1.0,1.0,0
647247,364.5300000000002,3.4131000000000027,0.0,3.0,57.690000000000005,8.0,0.0,0.0,0.0,2.0,5.0,2.0,26.0,2.0,0.0,2.0,148.0,0.0,2.0,2.0,0
5742467,377.42200000000014,0.2414800000000003,1.0,7.0,130.56,5.0,1.0,1.0,0.0,0.0,9.0,2.0,26.0,1.0,0.0,1.0,138.0,0.0,1.0,0.0,0
869457,285.343,3.275100000000002,1.0,3.0,47.56,6.0,2.0,2.0,0.0,0.0,4.0,2.0,21.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0
3480292,354.4100000000001,2.4655,3.0,6.0,113.47,5.0,2.0,1.0,1.0,0.0,7.0,3.0,26.0,1.0,1.0,0.0,136.0,0.0,1.0,0.0,0
2999099,306.4100000000001,-0.6633999999999964,0.0,4.0,47.10000000000001,2.0,0.0,0.0,0.0,3.0,6.0,3.0,22.0,3.0,1.0,2.0,122.0,0.0,2.0,2.0,0
2091469,377.469,4.916820000000004,0.0,5.0,58.7,3.0,3.0,2.0,1.0,1.0,6.0,4.0,27.0,1.0,0.0,1.0,136.0,0.0,2.0,1.0,0
719933,310.78100000000006,2.1832000000000003,0.0,3.0,49.85,3.0,1.0,1.0,0.0,1.0,6.0,2.0,21.0,1.0,0.0,1.0,114.0,0.0,1.0,2.0,0
804168,265.338,1.83774,1.0,4.0,63.99,3.0,2.0,1.0,1.0,0.0,6.0,2.0,18.0,0.0,0.0,0.0,96.0,0.0,1.0,0.0,0
1205193,389.8930000000001,3.7851000000000026,0.0,7.0,63.91,3.0,3.0,2.0,1.0,0.0,9.0,4.0,25.0,1.0,0.0,1.0,126.0,0.0,2.0,1.0,0
118045759,439.5120000000001,3.3020000000000023,2.0,5.0,102.15,5.0,3.0,2.0,1.0,1.0,8.0,4.0,31.0,1.0,0.0,1.0,160.0,0.0,2.0,1.0,1
664125,363.44600000000014,3.0681800000000017,1.0,6.0,86.84,2.0,3.0,1.0,2.0,1.0,7.0,5.0,26.0,2.0,2.0,0.0,130.0,1.0,2.0,0.0,0
121416722,365.437,3.216300000000002,3.0,5.0,92.07,6.0,3.0,1.0,2.0,1.0,7.0,4.0,27.0,1.0,1.0,0.0,140.0,0.0,2.0,2.0,1
2972571,436.9000000000002,2.4493,1.0,8.0,111.47000000000004,8.0,2.0,1.0,1.0,1.0,11.0,3.0,30.0,1.0,1.0,0.0,162.0,0.0,1.0,2.0,0
3236090,452.5360000000002,2.778380000000001,1.0,8.0,106.24,10.0,3.0,2.0,1.0,0.0,9.0,3.0,32.0,0.0,0.0,0.0,166.0,0.0,1.0,1.0,0
2997769,253.37099999999995,1.9611,1.0,4.0,46.92,4.0,1.0,0.0,1.0,1.0,5.0,2.0,17.0,1.0,1.0,0.0,94.0,0.0,1.0,1.0,0
2698824,313.788,3.282180000000001,1.0,3.0,56.13,5.0,2.0,2.0,0.0,0.0,5.0,2.0,22.0,0.0,0.0,0.0,112.0,0.0,0.0,1.0,0
974925,251.289,3.294220000000001,1.0,4.0,64.94,2.0,3.0,2.0,1.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,94.0,0.0,1.0,0.0,0
3241084,423.4690000000001,1.8414,2.0,6.0,98.66,9.0,3.0,2.0,1.0,0.0,8.0,3.0,31.0,0.0,0.0,0.0,162.0,0.0,1.0,2.0,0
5309337,283.375,2.963000000000001,1.0,3.0,46.92,4.0,2.0,1.0,1.0,0.0,4.0,3.0,21.0,1.0,1.0,0.0,110.0,0.0,1.0,1.0,0
409697,204.237,1.0108400000000002,4.0,4.0,124.46,4.0,1.0,1.0,0.0,0.0,6.0,1.0,15.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0
664296,296.33000000000004,2.25346,2.0,5.0,83.8,2.0,3.0,1.0,2.0,0.0,6.0,3.0,22.0,0.0,0.0,0.0,112.0,0.0,2.0,0.0,0
646902,297.358,2.6061000000000005,2.0,3.0,71.09,5.0,2.0,1.0,1.0,0.0,5.0,2.0,22.0,0.0,0.0,0.0,114.0,0.0,1.0,2.0,0
2394979,432.5230000000003,3.1321200000000013,0.0,7.0,89.71,6.0,3.0,2.0,1.0,1.0,9.0,4.0,29.0,1.0,0.0,1.0,152.0,0.0,2.0,0.0,0
3243082,202.257,1.22234,1.0,2.0,41.46,1.0,1.0,1.0,0.0,0.0,3.0,2.0,15.0,1.0,0.0,1.0,78.0,0.0,1.0,1.0,0
5390033,443.4250000000001,3.2864000000000013,2.0,4.0,78.51,2.0,2.0,2.0,0.0,2.0,9.0,5.0,32.0,3.0,0.0,3.0,166.0,1.0,3.0,3.0,0
7666,185.064,2.624000000000001,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0
651113,462.59700000000026,2.797180000000001,1.0,6.0,120.23,9.0,2.0,1.0,1.0,1.0,10.0,3.0,31.0,1.0,1.0,0.0,166.0,0.0,1.0,0.0,0
666708,399.50100000000015,2.6961400000000006,1.0,8.0,85.57,4.0,4.0,1.0,3.0,0.0,9.0,4.0,27.0,0.0,0.0,0.0,138.0,0.0,3.0,0.0,0
662492,326.4430000000001,2.65554,0.0,7.0,61.19,4.0,2.0,0.0,2.0,0.0,7.0,2.0,21.0,0.0,0.0,0.0,114.0,0.0,2.0,0.0,0
2997806,326.42100000000005,2.942000000000002,0.0,3.0,40.620000000000005,2.0,2.0,1.0,1.0,1.0,5.0,4.0,23.0,2.0,0.0,2.0,118.0,0.0,3.0,2.0,0
3233944,343.36200000000014,2.0708,1.0,7.0,81.93,6.0,3.0,1.0,2.0,0.0,8.0,3.0,25.0,0.0,0.0,0.0,130.0,0.0,2.0,0.0,0
1085418,408.4320000000002,1.6916999999999998,1.0,7.0,103.40000000000002,7.0,2.0,2.0,0.0,0.0,10.0,3.0,28.0,1.0,0.0,1.0,150.0,0.0,1.0,1.0,0
967894,311.79,3.4578200000000017,1.0,3.0,55.400000000000006,4.0,2.0,2.0,0.0,0.0,6.0,2.0,20.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0
135449556,300.383,2.700600000000001,1.0,5.0,55.12,3.0,2.0,1.0,1.0,0.0,5.0,3.0,21.0,1.0,0.0,1.0,108.0,0.0,2.0,0.0,0
2386764,333.3650000000001,2.25842,1.0,6.0,73.86000000000001,5.0,2.0,1.0,1.0,0.0,7.0,3.0,23.0,1.0,0.0,1.0,120.0,0.0,2.0,1.0,0
6604934,241.246,1.3191,1.0,3.0,63.24,0.0,1.0,1.0,0.0,0.0,4.0,3.0,18.0,2.0,1.0,1.0,90.0,0.0,1.0,1.0,0
3244581,422.5140000000002,3.5322400000000016,1.0,8.0,90.77,7.0,4.0,1.0,3.0,0.0,9.0,4.0,30.0,0.0,0.0,0.0,154.0,0.0,3.0,1.0,0
