PUBCHEM_CID,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumValenceElectrons,NumSpiroAtoms,NumHeterocycles,NumAmideBonds,Label
118374004,355.3980000000001,2.902500000000001,4.0,5.0,112.16,5.0,3.0,1.0,2.0,0.0,8.0,3.0,26.0,0.0,0.0,0.0,136.0,0.0,2.0,2.0,1
2999119,410.56500000000005,2.5884,1.0,6.0,98.29,7.0,2.0,1.0,1.0,1.0,9.0,3.0,27.0,1.0,0.0,1.0,148.0,0.0,2.0,1.0,0
662143,344.7980000000001,4.428320000000003,2.0,4.0,67.37,4.0,3.0,2.0,1.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,124.0,0.0,1.0,0.0,1
653965,339.46400000000006,3.8279200000000033,0.0,4.0,56.99,3.0,2.0,1.0,1.0,1.0,5.0,3.0,24.0,1.0,0.0,1.0,124.0,0.0,2.0,1.0,0
6604801,606.7820000000003,8.682600000000003,2.0,3.0,57.53,14.0,1.0,1.0,0.0,2.0,9.0,4.0,41.0,3.0,3.0,0.0,234.0,0.0,0.0,0.0,0
666194,332.42500000000024,2.9834000000000014,1.0,6.0,50.8,5.0,2.0,1.0,1.0,1.0,6.0,3.0,23.0,1.0,0.0,1.0,122.0,0.0,2.0,0.0,0
3240557,423.51300000000015,4.133920000000003,1.0,6.0,86.48,11.0,3.0,2.0,1.0,0.0,7.0,3.0,31.0,0.0,0.0,0.0,164.0,0.0,1.0,1.0,0
16758783,383.3560000000001,0.1738,1.0,7.0,105.67,2.0,1.0,1.0,0.0,3.0,8.0,6.0,28.0,5.0,2.0,3.0,144.0,0.0,3.0,2.0,0
9568672,464.5660000000004,3.4716800000000028,0.0,7.0,87.39,5.0,1.0,1.0,0.0,1.0,8.0,4.0,34.0,3.0,1.0,2.0,180.0,0.0,2.0,0.0,0
648722,392.4960000000002,2.7802000000000007,2.0,5.0,85.89,8.0,1.0,1.0,0.0,1.0,7.0,2.0,28.0,1.0,0.0,1.0,156.0,0.0,1.0,2.0,0
2195987,231.226,3.2272000000000016,1.0,3.0,42.24,4.0,2.0,1.0,1.0,0.0,4.0,2.0,17.0,0.0,0.0,0.0,86.0,0.0,1.0,0.0,0
656094,480.57100000000025,4.133740000000003,1.0,7.0,109.16,6.0,5.0,2.0,3.0,0.0,10.0,5.0,33.0,0.0,0.0,0.0,168.0,0.0,3.0,0.0,0
1298178,390.50500000000017,2.777100000000001,0.0,5.0,59.08000000000001,6.0,2.0,2.0,0.0,1.0,7.0,3.0,27.0,1.0,0.0,1.0,146.0,0.0,1.0,0.0,0
3240534,432.4400000000002,1.3898199999999987,1.0,9.0,113.16,6.0,4.0,2.0,2.0,0.0,10.0,5.0,32.0,1.0,0.0,1.0,162.0,0.0,3.0,1.0,0
